language,filename,blank,comment,code,"github.com/AlDanial/cloc v 2.06  T=11.62 s (406.8 files/s 162859.3 lines/s)"
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/tests/models/udop/test_tokenization_udop.py,372,172,1398
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/esm/modeling_esmfold.py,416,499,1394
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/blip_2/modeling_blip_2.py,412,435,1392
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/xlnet/modeling_xlnet.py,360,643,1386
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/groupvit/modeling_tf_groupvit.py,363,395,1383
Markdown,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/docs/source/en/tasks/object_detection.md,156,10,1380
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/deprecated/mega/modeling_mega.py,339,558,1379
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/bart/modeling_flax_bart.py,317,313,1376
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/deberta_v2/modeling_tf_deberta_v2.py,276,233,1370
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/tests/models/bart/test_modeling_bart.py,155,42,1339
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/udop/modeling_udop.py,284,391,1332
CUDA,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/kernels/deta/cuda/ms_deform_attn_cuda.cuh,127,9,1331
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/phi4_multimodal/modeling_phi4_multimodal.py,303,201,1329
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/bert/modeling_bert.py,269,205,1327
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/deprecated/xlm_prophetnet/modeling_xlm_prophetnet.py,400,584,1321
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/funnel/modeling_tf_funnel.py,278,285,1320
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/data/data_collator.py,357,510,1315
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/luke/modeling_luke.py,332,535,1312
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/roc_bert/modeling_roc_bert.py,292,330,1311
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/prophetnet/modeling_prophetnet.py,343,408,1305
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/bridgetower/modeling_bridgetower.py,302,269,1304
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/wav2vec2/modeling_tf_wav2vec2.py,300,262,1293
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/longformer/modeling_longformer.py,345,586,1291
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/qwen3_vl_moe/modeling_qwen3_vl_moe.py,260,283,1289
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/tapas/modeling_tapas.py,359,700,1288
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/rt_detr/modeling_rt_detr.py,283,449,1281
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/clap/modeling_clap.py,351,300,1278
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/roberta_prelayernorm/modeling_tf_roberta_prelayernorm.py,254,278,1275
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/bart/modeling_bart.py,286,394,1269
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/flava/modeling_flava.py,323,440,1267
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/rt_detr_v2/modeling_rt_detr_v2.py,278,454,1266
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/electra/modeling_tf_electra.py,262,252,1261
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/camembert/modeling_tf_camembert.py,254,286,1260
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/xlm_roberta/modeling_tf_xlm_roberta.py,246,285,1259
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/umt5/modeling_umt5.py,292,401,1257
YAML,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/docs/source/en/_toctree.yml,0,0,1256
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/roberta/modeling_tf_roberta.py,254,275,1253
YAML,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/docs/source/ko/_toctree.yml,0,0,1250
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/wav2vec2_conformer/modeling_wav2vec2_conformer.py,346,334,1248
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/kosmos2/modeling_kosmos2.py,288,318,1240
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/informer/modeling_informer.py,335,586,1239
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/bert/modeling_flax_bert.py,287,206,1234
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/rembert/modeling_tf_rembert.py,238,248,1234
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/mbart/modeling_mbart.py,278,400,1232
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/deformable_detr/modeling_deformable_detr.py,257,411,1229
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/clvp/modeling_clvp.py,330,407,1224
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/tests/models/t5gemma/test_modeling_t5gemma.py,222,140,1224
CUDA,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/kernels/deta/cuda/ms_deform_im2col_cuda.cuh,98,10,1219
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/idefics/modeling_tf_idefics.py,262,297,1219
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/unispeech_sat/modeling_unispeech_sat.py,320,287,1219
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/utils/quantization_config.py,279,612,1219
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/layoutlmv3/modeling_tf_layoutlmv3.py,263,286,1218
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/generation/logits_process.py,603,1411,1217
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/utils/notification_service.py,277,131,1214
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/zamba2/modeling_zamba2.py,243,283,1212
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/glm4v_moe/modeling_glm4v_moe.py,260,282,1210
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/auto/configuration_auto.py,81,118,1205
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/tests/models/vision_encoder_decoder/test_modeling_vision_encoder_decoder.py,236,80,1204
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/sam/modeling_tf_sam.py,262,261,1200
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/qwen2_5_vl/modeling_qwen2_5_vl.py,230,295,1199
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/deprecated/qdqbert/modeling_qdqbert.py,264,274,1198
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/mbart/modeling_flax_mbart.py,285,298,1197
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/xlstm/modeling_xlstm.py,221,214,1194
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/whisper/modeling_flax_whisper.py,250,265,1192
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/deberta/modeling_tf_deberta.py,265,196,1191
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/tests/models/encodec/test_modeling_encodec.py,110,48,1191
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/t5/modeling_flax_t5.py,292,319,1190
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/data2vec/modeling_tf_data2vec_vision.py,277,259,1187
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/phi4_multimodal/modular_phi4_multimodal.py,252,306,1183
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/emu3/modeling_emu3.py,280,178,1180
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/megatron_bert/modeling_megatron_bert.py,257,217,1175
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/ernie/modeling_ernie.py,250,265,1174
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/commands/serving.py,230,297,1171
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/florence2/modular_florence2.py,261,375,1170
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/granitemoehybrid/modeling_granitemoehybrid.py,290,381,1170
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/detr/image_processing_detr.py,263,617,1169
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/lxmert/modeling_tf_lxmert.py,239,253,1168
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/omdet_turbo/modeling_omdet_turbo.py,209,268,1166
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/wavlm/modeling_wavlm.py,305,235,1166
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/switch_transformers/modeling_switch_transformers.py,282,374,1164
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/xlnet/modeling_tf_xlnet.py,261,395,1164
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/conditional_detr/modeling_conditional_detr.py,336,496,1163
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/modernbert/modular_modernbert.py,212,323,1163
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/deprecated/nezha/modeling_nezha.py,262,265,1162
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/electra/modeling_flax_electra.py,258,200,1156
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/hubert/modeling_tf_hubert.py,276,241,1154
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/qwen3_vl/modeling_qwen3_vl.py,225,184,1152
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/tests/models/reformer/test_modeling_reformer.py,137,57,1147
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/electra/modeling_electra.py,242,200,1144
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/patchtsmixer/modeling_patchtsmixer.py,382,595,1143
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/deprecated/realm/modeling_realm.py,313,403,1139
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/luke/tokenization_luke.py,210,382,1139
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/xlm_roberta_xl/modeling_xlm_roberta_xl.py,225,170,1138
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/janus/modular_janus.py,253,370,1135
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/autoformer/modeling_autoformer.py,320,659,1134
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/evolla/modeling_evolla.py,260,193,1132
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/bart/modeling_tf_bart.py,245,340,1128
Python,/Users/danielmaksimovic/Desktop/fss-assignment/SE1-Assignment/transformers/src/transformers/models/mllama/modeling_mllama.py,282,348,1126
